기준년,시군구,공원종류별,상세 도시공원,공원수,중복,면적
yr,signgu,park_knd,dtl_city_park,park_cnt,dpcn,ar
2023,강동구,도시공원,생태공원,,,
2023,강동구,도시공원,소공원,18,,26.7
2023,강동구,도시공원,수변공원,3,,41.5
2023,강동구,도시공원,어린이공원,62,,137.1
2023,강동구,도시공원,역사공원,1,,110.2
2023,강동구,도시공원,체육공원,1,,29.8
2023,강동구,자연공원(국립),자연공원(국립),,,
2023,강북구,기타,기타,20,,194.4
2023,강북구,도시공원,가로공원,,,
2023,강북구,도시공원,근린공원,4,,1862.9
2023,강북구,도시공원,도시자연공원구역,1,1,412.4
2023,강북구,도시공원,묘지공원,,,
2023,강북구,도시공원,문화공원,4,,26.3
2023,강북구,도시공원,생태공원,,,
2023,강북구,도시공원,소공원,16,,15.8
2023,강북구,도시공원,수변공원,,,
2023,강북구,도시공원,어린이공원,41,,73.7
2023,강북구,도시공원,역사공원,,,
2023,강북구,도시공원,체육공원,,,
2023,강북구,자연공원(국립),자연공원(국립),1,,11985.0
2023,강서구,기타,기타,11,,1083.7
2023,강서구,도시공원,가로공원,1,,2.6
2023,강서구,도시공원,근린공원,23,,2235.4
2023,강서구,도시공원,도시자연공원구역,5,,975.0
2023,강서구,도시공원,묘지공원,,,
2023,강서구,도시공원,문화공원,6,,24.2
2023,강서구,도시공원,생태공원,,,
2023,강서구,도시공원,소공원,7,,5.6
2023,강서구,도시공원,수변공원,,,
2023,강서구,도시공원,어린이공원,121,,193.4
2023,강서구,도시공원,역사공원,,,
2023,강서구,도시공원,체육공원,,,
2023,강서구,자연공원(국립),자연공원(국립),,,
2023,관악구,기타,기타,34,,60.9
2023,관악구,도시공원,가로공원,,,
2023,관악구,도시공원,근린공원,5,2,1858.8
2023,관악구,도시공원,도시자연공원구역,3,1,10418.5
2023,관악구,도시공원,묘지공원,,,
2023,관악구,도시공원,문화공원,2,,4.8
2023,관악구,도시공원,생태공원,,,
2023,관악구,도시공원,소공원,16,,22.2
2023,관악구,도시공원,수변공원,4,,33.5
2023,관악구,도시공원,어린이공원,70,,86.3
2023,관악구,도시공원,역사공원,,,
2023,관악구,도시공원,체육공원,,,
2023,관악구,자연공원(국립),자연공원(국립),,,
2023,광진구,기타,기타,18,1,465.9
2023,광진구,도시공원,가로공원,,,
2023,광진구,도시공원,근린공원,1,1,837.7
2023,광진구,도시공원,도시자연공원구역,1,,2097.5
2023,광진구,도시공원,묘지공원,,,
2023,광진구,도시공원,문화공원,1,,3.2
2023,광진구,도시공원,생태공원,,,
2023,광진구,도시공원,소공원,13,,14.9
2023,광진구,도시공원,수변공원,,,
2023,광진구,도시공원,어린이공원,34,,40.6
2023,광진구,도시공원,역사공원,,,
2023,광진구,도시공원,체육공원,,,
2023,광진구,자연공원(국립),자연공원(국립),,,
2023,구로구,기타,기타,39,,383.4
2023,구로구,도시공원,가로공원,1,,3.7
2023,구로구,도시공원,근린공원,16,2,1205.1
2023,구로구,도시공원,도시자연공원구역,6,,2003.1
2023,구로구,도시공원,묘지공원,,,
2023,구로구,도시공원,문화공원,3,,14.4
2023,구로구,도시공원,생태공원,,,
2023,구로구,도시공원,소공원,21,,35.3
2023,구로구,도시공원,수변공원,,,
2023,구로구,도시공원,어린이공원,27,,55.0
2023,구로구,도시공원,역사공원,,,
2023,구로구,도시공원,체육공원,1,,12.8
2023,구로구,자연공원(국립),자연공원(국립),,,
2023,금천구,기타,기타,8,,164.0
2023,금천구,도시공원,가로공원,,,
2023,금천구,도시공원,근린공원,2,1,335.8
2023,금천구,도시공원,도시자연공원구역,,1,2210.6
2023,금천구,도시공원,묘지공원,,,
2023,금천구,도시공원,문화공원,2,,17.3
2023,금천구,도시공원,생태공원,,,
2023,금천구,도시공원,소공원,2,,5.2
2023,금천구,도시공원,수변공원,,,
2023,금천구,도시공원,어린이공원,41,,41.4
2023,금천구,도시공원,역사공원,,,
2023,금천구,도시공원,체육공원,,,
2023,금천구,자연공원(국립),자연공원(국립),,,
2023,노원구,기타,기타,48,,333.7
2023,노원구,도시공원,가로공원,,,
2023,노원구,도시공원,근린공원,25,1,1238.3
2023,노원구,도시공원,도시자연공원구역,4,,12798.8
2023,노원구,도시공원,묘지공원,,,
2023,노원구,도시공원,문화공원,6,,89.1
2023,노원구,도시공원,생태공원,,,
2023,노원구,도시공원,소공원,9,,17.1
2023,노원구,도시공원,수변공원,,,
2023,노원구,도시공원,어린이공원,92,,162.7
2023,노원구,도시공원,역사공원,,,
2023,노원구,도시공원,체육공원,2,,101.8
2023,노원구,자연공원(국립),자연공원(국립),,,
2023,도봉구,기타,기타,29,,207.6
2023,도봉구,도시공원,가로공원,,,
2023,도봉구,도시공원,근린공원,3,,755.8
2023,도봉구,도시공원,도시자연공원구역,1,1,335.3
2023,도봉구,도시공원,묘지공원,,,
2023,도봉구,도시공원,문화공원,,,
2023,도봉구,도시공원,생태공원,1,,51.1
2023,도봉구,도시공원,소공원,9,,10.1
2023,도봉구,도시공원,수변공원,,,
2023,도봉구,도시공원,어린이공원,37,,48.8
2023,도봉구,도시공원,역사공원,,,
2023,도봉구,도시공원,체육공원,1,,49.8
2023,도봉구,자연공원(국립),자연공원(국립),,1,8693.0
2023,동대문구,기타,기타,16,,241.1
2023,동대문구,도시공원,가로공원,2,,5.8
2023,동대문구,도시공원,근린공원,11,1,749.8
2023,동대문구,도시공원,도시자연공원구역,1,1,96.5
2023,동대문구,도시공원,묘지공원,,,
2023,동대문구,도시공원,문화공원,1,,2.7
2023,동대문구,도시공원,생태공원,,,
2023,동대문구,도시공원,소공원,25,,50.9
2023,동대문구,도시공원,수변공원,,,
2023,동대문구,도시공원,어린이공원,35,,64.6
2023,동대문구,도시공원,역사공원,1,,3.9
2023,동대문구,도시공원,체육공원,,,
2023,동대문구,자연공원(국립),자연공원(국립),,,
2023,동작구,기타,기타,16,1,236.2
2023,동작구,도시공원,가로공원,,,
2023,동작구,도시공원,근린공원,9,,1994.4
2023,동작구,도시공원,도시자연공원구역,3,,568.2
2023,동작구,도시공원,묘지공원,1,,1443.6
2023,동작구,도시공원,문화공원,2,,5.5
2023,동작구,도시공원,생태공원,,,
2023,동작구,도시공원,소공원,20,,20.7
2023,동작구,도시공원,수변공원,,,
2023,동작구,도시공원,어린이공원,35,,49.4
2023,동작구,도시공원,역사공원,1,,47.8
2023,동작구,도시공원,체육공원,,,
2023,동작구,자연공원(국립),자연공원(국립),,,
2023,마포구,기타,기타,43,,1313.0
2023,마포구,도시공원,가로공원,,,
2023,마포구,도시공원,근린공원,11,,2826.5
2023,마포구,도시공원,도시자연공원구역,3,,164.5
2023,마포구,도시공원,묘지공원,1,,13.2
2023,마포구,도시공원,문화공원,9,,127.7
2023,마포구,도시공원,생태공원,,,
2023,마포구,도시공원,소공원,25,,35.1
2023,마포구,도시공원,수변공원,,,
2023,마포구,도시공원,어린이공원,51,,84.4
2023,마포구,도시공원,역사공원,1,,4.8
2023,마포구,도시공원,체육공원,,,
2023,마포구,자연공원(국립),자연공원(국립),,,
2023,서대문구,기타,기타,43,,21.5
2023,서대문구,도시공원,가로공원,,,
2023,서대문구,도시공원,근린공원,9,3,1024.7
2023,서대문구,도시공원,도시자연공원구역,3,2,3661.1
2023,서대문구,도시공원,묘지공원,,,
2023,서대문구,도시공원,문화공원,3,,8.0
2023,서대문구,도시공원,생태공원,,,
2023,서대문구,도시공원,소공원,23,,31.1
2023,서대문구,도시공원,수변공원,,,
2023,서대문구,도시공원,어린이공원,44,,111.7
2023,서대문구,도시공원,역사공원,,,
2023,서대문구,도시공원,체육공원,,,
2023,서대문구,자연공원(국립),자연공원(국립),,1,249.0
2023,서울대공원,기타,기타,,,
2023,서울대공원,도시공원,가로공원,,,
2023,서울대공원,도시공원,근린공원,1,,6670.0
2023,서울대공원,도시공원,도시자연공원구역,,,
2023,서울대공원,도시공원,묘지공원,,,
2023,서울대공원,도시공원,문화공원,,,
2023,서울대공원,도시공원,생태공원,,,
2023,서울대공원,도시공원,소공원,,,
2023,서울대공원,도시공원,수변공원,,,
2023,서울대공원,도시공원,어린이공원,,,
2023,서울대공원,도시공원,역사공원,,,
2023,서울대공원,도시공원,체육공원,,,
2023,서울대공원,자연공원(국립),자연공원(국립),,,
2023,서초구,기타,기타,25,,804.3
2023,서초구,도시공원,가로공원,,,
2023,서초구,도시공원,근린공원,31,,1436.2
2023,서초구,도시공원,도시자연공원구역,6,1,12337.2
2023,서초구,도시공원,묘지공원,1,,127.8
2023,서초구,도시공원,문화공원,,,
2023,서초구,도시공원,생태공원,,,
2023,서초구,도시공원,소공원,25,,56.8
2023,서초구,도시공원,수변공원,3,,132.1
2023,서초구,도시공원,어린이공원,88,,160.6
2023,서초구,도시공원,역사공원,,,
2023,서초구,도시공원,체육공원,1,,20.9
2023,서초구,자연공원(국립),자연공원(국립),,,
2023,성동구,기타,기타,40,,1854.7
2023,성동구,도시공원,가로공원,3,,8.8
2023,성동구,도시공원,근린공원,10,1,983.9
2023,성동구,도시공원,도시자연공원구역,1,,72.6
2023,성동구,도시공원,묘지공원,,,
2023,성동구,도시공원,문화공원,2,,90.4
2023,성동구,도시공원,생태공원,,,
2023,성동구,도시공원,소공원,16,,16.6
2023,성동구,도시공원,수변공원,,,
2023,성동구,도시공원,어린이공원,32,,55.8
2023,성동구,도시공원,역사공원,,,
2023,성동구,도시공원,체육공원,1,,2.8
2023,성동구,자연공원(국립),자연공원(국립),,,
2023,성북구,기타,기타,43,,53.0
2023,성북구,도시공원,가로공원,,,
2023,성북구,도시공원,근린공원,11,5,1579.7
2023,성북구,도시공원,도시자연공원구역,5,3,2899.3
2023,성북구,도시공원,묘지공원,,,
2023,성북구,도시공원,문화공원,3,,12.2
2023,성북구,도시공원,생태공원,,,
2023,성북구,도시공원,소공원,23,,20.4
2023,성북구,도시공원,수변공원,1,,1.8
2023,성북구,도시공원,어린이공원,36,,93.6
2023,성북구,도시공원,역사공원,1,,2.8
2023,성북구,도시공원,체육공원,,,
2023,성북구,자연공원(국립),자연공원(국립),,1,3865.0
2023,송파구,기타,기타,13,1,2674.3
2023,송파구,도시공원,가로공원,,,
2023,송파구,도시공원,근린공원,55,,1781.3
2023,송파구,도시공원,도시자연공원구역,1,,44.4
2023,송파구,도시공원,묘지공원,,,
2023,송파구,도시공원,문화공원,,,
2023,송파구,도시공원,생태공원,,,
2023,송파구,도시공원,소공원,14,,43.5
2023,송파구,도시공원,수변공원,1,,4.3
2023,송파구,도시공원,어린이공원,88,,153.6
2023,송파구,도시공원,역사공원,2,,75.4
2023,송파구,도시공원,체육공원,,,
2023,송파구,자연공원(국립),자연공원(국립),,,
2023,양천구,기타,기타,18,,422.6
2023,양천구,도시공원,가로공원,,,
2023,양천구,도시공원,근린공원,18,,1389.1
2023,양천구,도시공원,도시자연공원구역,,1,837.3
2023,양천구,도시공원,묘지공원,,,
2023,양천구,도시공원,문화공원,2,,246.3
2023,양천구,도시공원,생태공원,,,
2023,양천구,도시공원,소공원,9,,25.5
2023,양천구,도시공원,수변공원,,,
2023,양천구,도시공원,어린이공원,74,,129.1
2023,양천구,도시공원,역사공원,,,
2023,양천구,도시공원,체육공원,,,
2023,양천구,자연공원(국립),자연공원(국립),,,
2023,영등포구,기타,기타,33,,2344.6
2023,영등포구,도시공원,가로공원,,,
2023,영등포구,도시공원,근린공원,11,,520.1
2023,영등포구,도시공원,도시자연공원구역,1,,2.2
2023,영등포구,도시공원,묘지공원,,,
2023,영등포구,도시공원,문화공원,2,,6.6
2023,영등포구,도시공원,생태공원,,,
2023,영등포구,도시공원,소공원,33,,49.5
2023,영등포구,도시공원,수변공원,,,
2023,영등포구,도시공원,어린이공원,27,,77.1
2023,영등포구,도시공원,역사공원,1,,3.0
2023,영등포구,도시공원,체육공원,,,
2023,영등포구,자연공원(국립),자연공원(국립),,,
2023,용산구,기타,기타,39,,1016.4
2023,용산구,도시공원,가로공원,2,,3.5
2023,용산구,도시공원,근린공원,6,3,555.2
2023,용산구,도시공원,도시자연공원구역,,1,54.9
2023,용산구,도시공원,묘지공원,,,
2023,용산구,도시공원,문화공원,6,,37.9
2023,용산구,도시공원,생태공원,,,
2023,용산구,도시공원,소공원,26,,43.9
2023,용산구,도시공원,수변공원,,,
2023,용산구,도시공원,어린이공원,25,,44.4
2023,용산구,도시공원,역사공원,3,,17.5
2023,용산구,도시공원,체육공원,,,
2023,용산구,자연공원(국립),자연공원(국립),,,
2023,은평구,기타,기타,32,,104.5
2023,은평구,도시공원,가로공원,,,
2023,은평구,도시공원,근린공원,23,2,2000.3
2023,은평구,도시공원,도시자연공원구역,9,2,4406.4
2023,은평구,도시공원,묘지공원,,,
2023,은평구,도시공원,문화공원,4,,69.9
2023,은평구,도시공원,생태공원,1,,0.3
2023,은평구,도시공원,소공원,25,,47.3
2023,은평구,도시공원,수변공원,,,
2023,은평구,도시공원,어린이공원,42,,74.6
2023,은평구,도시공원,역사공원,,,
2023,은평구,도시공원,체육공원,,,
2023,은평구,자연공원(국립),자연공원(국립),,1,7695.0
2023,종로구,기타,기타,37,,168.0
2023,종로구,도시공원,가로공원,,,
2023,종로구,도시공원,근린공원,23,2,2721.1
2023,종로구,도시공원,도시자연공원구역,3,2,3316.0
2023,종로구,도시공원,묘지공원,,,
2023,종로구,도시공원,문화공원,3,,9.6
2023,종로구,도시공원,생태공원,,,
2023,종로구,도시공원,소공원,16,,21.9
2023,종로구,도시공원,수변공원,,,
2023,종로구,도시공원,어린이공원,20,,55.0
2023,종로구,도시공원,역사공원,4,,113.0
2023,종로구,도시공원,체육공원,,,
2023,종로구,자연공원(국립),자연공원(국립),,1,5030.0
2023,중구,기타,기타,16,,88.0
2023,중구,도시공원,가로공원,,,
2023,중구,도시공원,근린공원,4,5,1205.4
2023,중구,도시공원,도시자연공원구역,1,,1789.8
2023,중구,도시공원,묘지공원,,,
2023,중구,도시공원,문화공원,3,,5.8
2023,중구,도시공원,생태공원,,,
2023,중구,도시공원,소공원,27,,22.9
2023,중구,도시공원,수변공원,,,
2023,중구,도시공원,어린이공원,15,,28.7
2023,중구,도시공원,역사공원,5,,34.4
2023,중구,도시공원,체육공원,1,,29.7
2023,중구,자연공원(국립),자연공원(국립),,,
2023,중랑구,기타,기타,37,,182.6
2023,중랑구,도시공원,가로공원,,,
2023,중랑구,도시공원,근린공원,12,,1686.9
2023,중랑구,도시공원,도시자연공원구역,2,1,2895.9
2023,중랑구,도시공원,묘지공원,1,,354.7
2023,중랑구,도시공원,문화공원,,,
2023,중랑구,도시공원,생태공원,,,
2023,중랑구,도시공원,소공원,12,,20.8
2023,중랑구,도시공원,수변공원,,,
2023,중랑구,도시공원,어린이공원,44,,58.9
