자전거번호,대여일시,대여 대여소번호,대여 대여소명,대여거치대,반납일시,반납대여소번호,반납대여소명,반납거치대,이용시간(분),이용거리(M),생년,성별,이용자종류,대여대여소ID,반납대여소ID,자전거구분
SPB-53535,2025.12.11 22:04,2145,은천초등학교 육교,0,2025.12.11 22:11,2136,신림역 8번출구,0,7,1243.38,1992,F,내국인,ST-725,ST-976,일반자전거
SPB-40407,2025.12.11 22:04,2171,서울대입구역 5번출구,0,2025.12.11 22:11,2187,현대시장사거리,0,7,948.83,1995,\N,내국인,ST-1337,ST-2371,일반자전거
SPB-71812,2025.12.11 20:42,2164,관악우체국,0,2025.12.11 22:11,2164,관악우체국,0,89,5680.24,1998,,내국인,ST-1259,ST-1259,일반자전거
SPB-30138,2025.12.11 22:07,2164,관악우체국,0,2025.12.11 22:12,2175,신림동걷고싶은문화의거리입구,0,5,682.75,1999,\N,내국인,ST-1259,ST-1270,일반자전거
SPB-50571,2025.12.11 22:08,2187,현대시장사거리,0,2025.12.11 22:15,2189,봉천역 4번출구,0,6,1138.56,1989,M,내국인,ST-2371,ST-2373,일반자전거
SPB-67903,2025.12.11 21:42,2110,조원동 미성아파트,0,2025.12.11 22:16,2110,조원동 미성아파트,0,34,1221.36,1994,M,내국인,ST-950,ST-950,일반자전거
SPB-72745,2025.12.11 21:09,2170,조원동 강남힐병원,0,2025.12.11 22:17,2170,조원동 강남힐병원,0,67,589.05,1979,M,내국인,ST-1265,ST-1265,일반자전거
SPB-72334,2025.12.11 22:15,2169,봉천역 2번출구,0,2025.12.11 22:22,2109,은천로입구 가로공원,0,7,855.93,1995,M,내국인,ST-1264,ST-882,일반자전거
SPB-38587,2025.12.11 22:14,2122,낙성대로 입구,0,2025.12.11 22:23,2112,서울대입구역 마에스트로,0,8,496.26,1995,M,내국인,ST-719,ST-715,일반자전거
SPB-32243,2025.12.11 22:17,2110,조원동 미성아파트,0,2025.12.11 22:23,2156,신림푸르지오아파트,0,6,699.44,1967,M,내국인,ST-950,ST-952,일반자전거
SPB-53200,2025.12.11 20:54,2156,신림푸르지오아파트,0,2025.12.11 22:23,2156,신림푸르지오아파트,0,89,1613.48,1997,\N,내국인,ST-952,ST-952,일반자전거
SPB-64263,2025.12.11 22:14,2199,신봉천주유소 A,0,2025.12.11 22:25,2187,현대시장사거리,0,10,1529.56,1981,M,내국인,ST-2383,ST-2371,일반자전거
SPB-61689,2025.12.11 22:20,2174,삼성디지털프라자관악점,0,2025.12.11 22:26,2109,은천로입구 가로공원,0,5,778.77,1995,\N,내국인,ST-1269,ST-882,일반자전거
SPB-71812,2025.12.11 22:25,2164,관악우체국,0,2025.12.11 22:28,2109,은천로입구 가로공원,0,3,327.49,1991,\N,내국인,ST-1259,ST-882,일반자전거
SPB-65428,2025.12.11 21:44,2103,신림동 우방아파트,0,2025.12.11 22:30,2103,신림동 우방아파트,0,46,4285.86,1992,M,내국인,ST-703,ST-703,일반자전거
SPB-59147,2025.12.11 21:14,2159,인헌초교,0,2025.12.11 22:35,2119,중앙동 동진빌딩,0,81,2251.72,1981,\N,내국인,ST-1156,ST-884,일반자전거
SPB-53121,2025.12.11 22:29,2173,당곡사거리,0,2025.12.11 22:36,2109,은천로입구 가로공원,0,7,867.8,1997,,내국인,ST-1268,ST-882,일반자전거
SPB-72229,2025.12.11 22:32,2164,관악우체국,0,2025.12.11 22:37,2190,도원맨션,0,4,552.08,1992,\N,내국인,ST-1259,ST-2374,일반자전거
SPB-66418,2025.12.11 22:31,2173,당곡사거리,0,2025.12.11 22:39,2109,은천로입구 가로공원,0,7,855.9,\N,\N,\N,ST-1268,ST-882,일반자전거
SPB-63738,2025.12.11 20:46,2140,신림1교 교차로,0,2025.12.11 22:44,2140,신림1교 교차로,0,117,869.68,1974,F,내국인,ST-724,ST-724,일반자전거
SPB-71362,2025.12.11 22:43,2173,당곡사거리,0,2025.12.11 22:47,2109,은천로입구 가로공원,0,3,820.0,1996,F,내국인,ST-1268,ST-882,일반자전거
SPB-63185,2025.12.11 22:44,2169,봉천역 2번출구,0,2025.12.11 22:52,2175,신림동걷고싶은문화의거리입구,0,7,527.0,1997,M,내국인,ST-1264,ST-1270,일반자전거
SPB-49251,2025.12.11 22:39,2106,세이브마트,0,2025.12.11 22:55,2176,보라매공원 보도육교,0,15,1503.92,2002,F,내국인,ST-705,ST-1357,일반자전거
SPB-54237,2025.12.11 22:48,2176,보라매공원 보도육교,0,2025.12.11 22:56,2156,신림푸르지오아파트,0,8,1290.0,1995,M,내국인,ST-1357,ST-952,일반자전거
SPB-54945,2025.12.11 20:49,2136,신림역 8번출구,0,2025.12.11 23:03,2136,신림역 8번출구,0,133,373.88,2000,M,내국인,ST-976,ST-976,일반자전거
SPB-71357,2025.12.11 23:02,2185,대학동 고시촌,0,2025.12.11 23:06,2172,나들목공원,0,3,385.11,1990,\N,내국인,ST-1757,ST-1267,일반자전거
SPB-58222,2025.12.11 23:03,2128,관악구청교차로,0,2025.12.11 23:08,2108,은천치안센터,0,5,870.26,1994,F,내국인,ST-720,ST-714,일반자전거
SPB-47956,2025.12.11 22:50,2111,서울대입구역 1번출구,0,2025.12.11 23:09,2199,신봉천주유소 A,0,18,1040.0,2001,\N,내국인,ST-965,ST-2383,일반자전거
SPB-64576,2025.12.11 22:43,2176,보라매공원 보도육교,0,2025.12.11 23:11,2127,난곡종점,0,27,2995.84,1980,F,내국인,ST-1357,ST-707,일반자전거
SPB-59574,2025.12.11 23:13,2112,서울대입구역 마에스트로,0,2025.12.11 23:20,2137,KT&G 관악지점,0,7,1454.75,\N,\N,\N,ST-715,ST-723,일반자전거
SPB-71604,2025.12.11 23:21,2191,대학동주민센터,0,2025.12.11 23:28,2140,신림1교 교차로,0,6,1215.43,1986,M,내국인,ST-2375,ST-724,일반자전거
SPB-74578,2025.12.11 23:13,2112,서울대입구역 마에스트로,0,2025.12.11 23:28,2112,서울대입구역 마에스트로,0,14,757.21,1996,M,내국인,ST-715,ST-715,일반자전거
SPB-71357,2025.12.11 23:28,2172,나들목공원,0,2025.12.11 23:31,2191,대학동주민센터,0,3,725.18,\N,F,내국인,ST-1267,ST-2375,일반자전거
SPB-40567,2025.12.11 23:24,2116,에이스에이존빌딩,0,2025.12.11 23:32,2165,JK장평타워,0,8,814.36,1998,M,내국인,ST-717,ST-1260,일반자전거
SPB-71844,2025.12.11 23:28,2140,신림1교 교차로,0,2025.12.11 23:34,2195,은천교회,0,5,1067.18,1986,M,내국인,ST-724,ST-2379,일반자전거
SPB-74578,2025.12.11 23:30,2112,서울대입구역 마에스트로,0,2025.12.11 23:38,2148,낙성대역 3번출구 뒤,0,8,1220.93,1995,M,내국인,ST-715,ST-887,일반자전거
SPB-63894,2025.12.11 23:31,2136,신림역 8번출구,0,2025.12.11 23:40,2136,신림역 8번출구,0,9,341.51,\N,\N,\N,ST-976,ST-976,일반자전거
SPB-60718,2025.12.11 23:32,2189,봉천역 4번출구,0,2025.12.11 23:41,2187,현대시장사거리,0,8,730.0,1977,,내국인,ST-2373,ST-2371,일반자전거
SPB-43896,2025.12.11 23:17,2116,에이스에이존빌딩,0,2025.12.11 23:45,2140,신림1교 교차로,0,27,2234.19,1983,M,내국인,ST-717,ST-724,일반자전거
SPB-63459,2025.12.11 23:38,2140,신림1교 교차로,0,2025.12.11 23:47,2185,대학동 고시촌,0,8,744.65,1995,M,내국인,ST-724,ST-1757,일반자전거
SPB-44555,2025.12.11 23:44,2136,신림역 8번출구,0,2025.12.11 23:49,2169,봉천역 2번출구,0,4,1139.85,\N,\N,\N,ST-976,ST-1264,일반자전거
SPB-63477,2025.12.11 23:45,2136,신림역 8번출구,0,2025.12.11 23:50,2169,봉천역 2번출구,0,5,1220.77,\N,\N,\N,ST-976,ST-1264,일반자전거
SPB-69566,2025.12.11 23:51,2196,봉천역 3번출구,0,2025.12.11 23:55,2179,양녕로 입구,0,3,698.68,2001,M,내국인,ST-2380,ST-1548,일반자전거
SPB-47265,2025.12.11 23:49,2116,에이스에이존빌딩,0,2025.12.11 23:56,2187,현대시장사거리,0,6,880.0,1976,M,내국인,ST-717,ST-2371,일반자전거
SPB-50571,2025.12.11 23:56,2189,봉천역 4번출구,0,2025.12.11 23:59,2109,은천로입구 가로공원,0,3,554.31,1988,\N,내국인,ST-2373,ST-882,일반자전거
SPB-60302,2025.12.11 23:56,2189,봉천역 4번출구,0,2025.12.11 23:59,2109,은천로입구 가로공원,0,3,650.0,1985,\N,내국인,ST-2373,ST-882,일반자전거
SPB-72538,2025.12.11 23:22,2170,조원동 강남힐병원,0,2025.12.12 0:43,2106,세이브마트,0,81,7942.03,\N,\N,\N,ST-1265,ST-705,일반자전거
SPB-62789,2025.12.11 23:30,2176,보라매공원 보도육교,0,2025.12.12 0:49,2176,보라매공원 보도육교,0,78,946.86,\N,\N,\N,ST-1357,ST-1357,일반자전거
SPB-39745,2025.12.12 0:09,2169,봉천역 2번출구,0,2025.12.12 0:13,2164,관악우체국,0,4,867.02,1997,\N,내국인,ST-1264,ST-1259,일반자전거
SPB-60107,2025.12.12 0:06,2112,서울대입구역 마에스트로,0,2025.12.12 0:20,2148,낙성대역 3번출구 뒤,0,13,1453.12,1999,F,내국인,ST-715,ST-887,일반자전거
SPB-43838,2025.12.12 0:08,2189,봉천역 4번출구,0,2025.12.12 0:21,2198,사랑의병원,0,13,1662.65,1969,M,내국인,ST-2373,ST-2382,일반자전거
SPB-45500,2025.12.12 0:16,2198,사랑의병원,0,2025.12.12 0:23,2198,사랑의병원,0,6,880.0,1968,M,내국인,ST-2382,ST-2382,일반자전거
SPB-54237,2025.12.12 0:24,2156,신림푸르지오아파트,0,2025.12.12 0:27,2105,미성동 신림체육센터,0,2,550.0,\N,\N,\N,ST-952,ST-704,일반자전거
SPB-68816,2025.12.12 0:40,2136,신림역 8번출구,0,2025.12.12 0:44,2109,은천로입구 가로공원,0,4,650.0,1992,,내국인,ST-976,ST-882,일반자전거
SPB-31705,2025.12.12 0:41,2189,봉천역 4번출구,0,2025.12.12 0:45,2145,은천초등학교 육교,0,3,510.06,1996,F,내국인,ST-2373,ST-725,일반자전거
SPB-48487,2025.12.12 0:28,2176,보라매공원 보도육교,0,2025.12.12 0:45,2106,세이브마트,0,16,1840.0,2002,F,내국인,ST-1357,ST-705,일반자전거
SPB-64263,2025.12.12 0:38,2187,현대시장사거리,0,2025.12.12 0:46,2111,서울대입구역 1번출구,0,7,1107.65,1963,M,내국인,ST-2371,ST-965,일반자전거
SPB-40567,2025.12.12 0:40,2165,JK장평타워,0,2025.12.12 0:48,2119,중앙동 동진빌딩,0,8,1461.2,1999,M,내국인,ST-1260,ST-884,일반자전거
SPB-54945,2025.12.12 0:46,2136,신림역 8번출구,0,2025.12.12 0:51,2190,도원맨션,0,5,858.47,1998,F,내국인,ST-976,ST-2374,일반자전거
SPB-65428,2025.12.12 0:55,2103,신림동 우방아파트,0,2025.12.12 1:00,2102,봉림교 교통섬,0,5,965.24,2001,\N,내국인,ST-703,ST-702,일반자전거
SPB-71362,2025.12.12 0:39,2109,은천로입구 가로공원,0,2025.12.12 1:00,2139,서울신성초등학교,0,21,3010.0,1992,M,내국인,ST-882,ST-951,일반자전거
SPB-39745,2025.12.12 0:59,2164,관악우체국,0,2025.12.12 1:01,2109,은천로입구 가로공원,0,2,327.49,1998,M,내국인,ST-1259,ST-882,일반자전거
SPB-63638,2025.12.12 0:48,2174,삼성디지털프라자관악점,0,2025.12.12 1:02,2170,조원동 강남힐병원,0,13,2267.55,1993,M,내국인,ST-1269,ST-1265,일반자전거
SPB-73022,2025.12.12 1:04,2109,은천로입구 가로공원,0,2025.12.12 1:07,2173,당곡사거리,0,3,141.95,1989,M,내국인,ST-882,ST-1268,일반자전거
SPB-72745,2025.12.12 1:07,2170,조원동 강남힐병원,0,2025.12.12 1:13,2102,봉림교 교통섬,0,6,1341.75,1997,M,내국인,ST-1265,ST-702,일반자전거
SPB-65428,2025.12.12 1:06,2102,봉림교 교통섬,0,2025.12.12 1:16,2106,세이브마트,0,9,1903.06,1997,\N,내국인,ST-702,ST-705,일반자전거
SPB-53685,2025.12.12 1:14,2136,신림역 8번출구,0,2025.12.12 1:20,2109,은천로입구 가로공원,0,5,527.14,1986,M,내국인,ST-976,ST-882,일반자전거
SPB-55077,2025.12.12 1:14,2136,신림역 8번출구,0,2025.12.12 1:20,2109,은천로입구 가로공원,0,5,540.2,\N,F,내국인,ST-976,ST-882,일반자전거
SPB-67736,2025.12.12 1:04,2185,대학동 고시촌,0,2025.12.12 1:22,2175,신림동걷고싶은문화의거리입구,0,19,2296.4,2001,M,내국인,ST-1757,ST-1270,일반자전거
SPB-72771,2025.12.12 1:10,2127,난곡종점,0,2025.12.12 1:26,2175,신림동걷고싶은문화의거리입구,0,15,3506.43,\N,M,내국인,ST-707,ST-1270,일반자전거
SPB-59729,2025.12.12 1:09,2116,에이스에이존빌딩,0,2025.12.12 1:27,2103,신림동 우방아파트,0,17,3228.3,1990,\N,내국인,ST-717,ST-703,일반자전거
SPB-51002,2025.12.12 1:17,2116,에이스에이존빌딩,0,2025.12.12 1:29,2102,봉림교 교통섬,0,11,1864.46,\N,\N,\N,ST-717,ST-702,일반자전거
SPB-59729,2025.12.12 1:35,2103,신림동 우방아파트,0,2025.12.12 1:40,2175,신림동걷고싶은문화의거리입구,0,5,914.41,\N,M,내국인,ST-703,ST-1270,일반자전거
SPB-47984,2025.12.12 1:15,2112,서울대입구역 마에스트로,0,2025.12.12 1:41,2106,세이브마트,0,26,4358.1,1998,\N,내국인,ST-715,ST-705,일반자전거
SPB-69566,2025.12.12 1:38,2179,양녕로 입구,0,2025.12.12 1:43,2179,양녕로 입구,0,4,832.28,1992,M,내국인,ST-1548,ST-1548,일반자전거
SPB-49112,2025.12.12 1:44,2179,양녕로 입구,0,2025.12.12 1:50,2187,현대시장사거리,0,5,520.0,1965,M,내국인,ST-1548,ST-2371,일반자전거
SPB-71844,2025.12.12 1:47,2195,은천교회,0,2025.12.12 1:51,2136,신림역 8번출구,0,3,473.55,\N,\N,\N,ST-2379,ST-976,일반자전거
SPB-50387,2025.12.12 1:46,2116,에이스에이존빌딩,0,2025.12.12 1:51,2187,현대시장사거리,0,4,812.18,2002,M,내국인,ST-717,ST-2371,일반자전거
SPB-51752,2025.12.12 1:43,2140,신림1교 교차로,0,2025.12.12 1:54,2191,대학동주민센터,0,10,1524.52,1976,,내국인,ST-724,ST-2375,일반자전거
SPB-73022,2025.12.12 1:45,2173,당곡사거리,0,2025.12.12 1:58,2112,서울대입구역 마에스트로,0,12,2357.86,\N,\N,\N,ST-1268,ST-715,일반자전거
SPB-50571,2025.12.12 1:40,2109,은천로입구 가로공원,0,2025.12.12 1:59,2195,은천교회,0,19,3260.5,\N,\N,\N,ST-882,ST-2379,일반자전거
SPB-46501,2025.12.12 1:49,2102,봉림교 교통섬,0,2025.12.12 2:02,2110,조원동 미성아파트,0,12,2660.0,2000,M,내국인,ST-702,ST-950,일반자전거
SPB-67903,2025.12.12 1:55,2110,조원동 미성아파트,0,2025.12.12 2:06,2140,신림1교 교차로,0,10,3468.2,\N,\N,\N,ST-950,ST-724,일반자전거
SPB-38654,2025.12.12 2:14,2186,낙성대입구삼거리,0,2025.12.12 2:27,2109,은천로입구 가로공원,0,13,2380.64,\N,\N,\N,ST-2370,ST-882,일반자전거
SPB-72745,2025.12.12 2:12,2102,봉림교 교통섬,0,2025.12.12 2:32,2148,낙성대역 3번출구 뒤,0,19,3138.0,1990,M,내국인,ST-702,ST-887,일반자전거
SPB-69718,2025.12.12 2:20,2102,봉림교 교통섬,0,2025.12.12 2:37,2143,서울산업정보학교,0,16,2984.23,\N,\N,\N,ST-702,ST-886,일반자전거
SPB-65466,2025.12.12 2:32,2195,은천교회,0,2025.12.12 2:38,2169,봉천역 2번출구,0,5,735.59,1994,F,내국인,ST-2379,ST-1264,일반자전거
SPB-33202,2025.12.12 2:34,2127,난곡종점,0,2025.12.12 2:38,2106,세이브마트,0,4,917.91,\N,\N,\N,ST-707,ST-705,일반자전거
SPB-71362,2025.12.12 2:31,2139,서울신성초등학교,0,2025.12.12 2:46,2102,봉림교 교통섬,0,15,2500.0,1964,M,내국인,ST-951,ST-702,일반자전거
SPB-72771,2025.12.12 2:38,2175,신림동걷고싶은문화의거리입구,0,2025.12.12 2:49,2106,세이브마트,0,11,2619.86,1989,M,내국인,ST-1270,ST-705,일반자전거
SPB-44815,2025.12.12 2:58,2187,현대시장사거리,0,2025.12.12 3:01,2179,양녕로 입구,0,2,0.0,\N,\N,\N,ST-2371,ST-1548,일반자전거
SPB-57107,2025.12.12 2:23,2127,난곡종점,0,2025.12.12 3:03,2127,난곡종점,0,40,3204.07,1965,\N,내국인,ST-707,ST-707,일반자전거
SPB-45594,2025.12.12 3:11,2136,신림역 8번출구,0,2025.12.12 3:15,2190,도원맨션,0,4,790.2,\N,\N,\N,ST-976,ST-2374,일반자전거
SPB-44842,2025.12.12 3:10,2164,관악우체국,0,2025.12.12 3:16,2140,신림1교 교차로,0,5,983.92,2004,M,내국인,ST-1259,ST-724,일반자전거
SPB-51002,2025.12.12 3:00,2102,봉림교 교통섬,0,2025.12.12 3:16,2191,대학동주민센터,0,15,2332.05,\N,\N,\N,ST-702,ST-2375,일반자전거
SPB-38503,2025.12.12 3:18,2165,JK장평타워,0,2025.12.12 3:26,2171,서울대입구역 5번출구,0,7,1309.89,1984,M,내국인,ST-1260,ST-1337,일반자전거
SPB-64257,2025.12.12 3:23,2187,현대시장사거리,0,2025.12.12 3:31,2196,봉천역 3번출구,0,7,834.32,1987,\N,내국인,ST-2371,ST-2380,일반자전거
SPB-33202,2025.12.12 3:32,2106,세이브마트,0,2025.12.12 3:45,2136,신림역 8번출구,0,13,2226.99,1957,M,내국인,ST-705,ST-976,일반자전거
SPB-65700,2025.12.12 3:42,2109,은천로입구 가로공원,0,2025.12.12 3:53,2176,보라매공원 보도육교,0,11,250.0,\N,\N,\N,ST-882,ST-1357,일반자전거
SPB-48739,2025.12.12 3:42,2102,봉림교 교통섬,0,2025.12.12 3:54,2106,세이브마트,0,12,1900.87,\N,\N,\N,ST-702,ST-705,일반자전거
SPB-38424,2025.12.12 3:39,2102,봉림교 교통섬,0,2025.12.12 3:54,2191,대학동주민센터,0,14,2383.85,\N,\N,\N,ST-702,ST-2375,일반자전거
SPB-41519,2025.12.12 3:45,2136,신림역 8번출구,0,2025.12.12 4:00,2186,낙성대입구삼거리,0,15,2682.26,1989,M,내국인,ST-976,ST-2370,일반자전거
SPB-57107,2025.12.12 3:55,2127,난곡종점,0,2025.12.12 4:01,2144,난우길입구,0,6,1516.12,1965,M,내국인,ST-707,ST-709,일반자전거
SPB-65795,2025.12.12 3:52,2156,신림푸르지오아파트,0,2025.12.12 4:03,2127,난곡종점,0,11,3210.0,1972,M,내국인,ST-952,ST-707,일반자전거
SPB-33202,2025.12.12 4:02,2136,신림역 8번출구,0,2025.12.12 4:13,2108,은천치안센터,0,11,1340.32,1999,F,내국인,ST-976,ST-714,일반자전거
SPB-72388,2025.12.12 4:22,2130,영어마을 관악캠프,0,2025.12.12 4:28,2111,서울대입구역 1번출구,0,5,1193.4,1971,M,내국인,ST-722,ST-965,일반자전거
SPB-33202,2025.12.12 4:30,2108,은천치안센터,0,2025.12.12 4:36,2137,KT&G 관악지점,0,5,703.48,\N,M,내국인,ST-714,ST-723,일반자전거
SPB-60107,2025.12.12 4:27,2148,낙성대역 3번출구 뒤,0,2025.12.12 4:36,2129,낙성대 과학전시관,0,9,1255.63,\N,\N,\N,ST-887,ST-721,일반자전거
SPB-38503,2025.12.12 4:52,2171,서울대입구역 5번출구,0,2025.12.12 5:08,2176,보라매공원 보도육교,0,16,3534.85,\N,M,내국인,ST-1337,ST-1357,일반자전거
SPB-51141,2025.12.12 5:20,2170,조원동 강남힐병원,0,2025.12.12 5:29,2106,세이브마트,0,8,1230.0,\N,\N,\N,ST-1265,ST-705,일반자전거
SPB-38308,2025.12.12 5:29,2187,현대시장사거리,0,2025.12.12 5:34,2116,에이스에이존빌딩,0,5,895.03,1988,,내국인,ST-2371,ST-717,일반자전거
SPB-59755,2025.12.12 5:17,2176,보라매공원 보도육교,0,2025.12.12 5:34,2169,봉천역 2번출구,0,17,2652.16,\N,\N,\N,ST-1357,ST-1264,일반자전거
SPB-33909,2025.12.12 5:46,2170,조원동 강남힐병원,0,2025.12.12 5:49,2105,미성동 신림체육센터,0,2,0.0,\N,\N,\N,ST-1265,ST-704,일반자전거
SPB-38057,2025.12.12 5:46,2176,보라매공원 보도육교,0,2025.12.12 5:52,2102,봉림교 교통섬,0,5,1239.57,1996,\N,내국인,ST-1357,ST-702,일반자전거
SPB-33202,2025.12.12 5:54,2137,KT&G 관악지점,0,2025.12.12 5:58,2164,관악우체국,0,3,352.94,1997,F,내국인,ST-723,ST-1259,일반자전거
SPB-53397,2025.12.12 5:50,2115,관악구시설관리공단,0,2025.12.12 5:58,2176,보라매공원 보도육교,0,8,1563.48,1983,M,내국인,ST-883,ST-1357,일반자전거
SPB-72447,2025.12.12 5:15,2195,은천교회,0,2025.12.12 6:12,2195,은천교회,0,56,1169.85,1981,F,내국인,ST-2379,ST-2379,일반자전거
SPB-62176,2025.12.12 6:10,2195,은천교회,0,2025.12.12 6:15,2169,봉천역 2번출구,0,4,690.0,1994,M,내국인,ST-2379,ST-1264,일반자전거
SPB-60302,2025.12.12 6:13,2109,은천로입구 가로공원,0,2025.12.12 6:17,2169,봉천역 2번출구,0,3,830.0,1985,\N,내국인,ST-882,ST-1264,일반자전거
SPB-53121,2025.12.12 6:13,2109,은천로입구 가로공원,0,2025.12.12 6:17,2169,봉천역 2번출구,0,4,514.09,1988,\N,내국인,ST-882,ST-1264,일반자전거
SPB-62664,2025.12.12 6:08,2189,봉천역 4번출구,0,2025.12.12 6:20,2186,낙성대입구삼거리,0,11,1738.53,1981,\N,내국인,ST-2373,ST-2370,일반자전거
SPB-65533,2025.12.12 6:17,2187,현대시장사거리,0,2025.12.12 6:21,2169,봉천역 2번출구,0,3,505.41,1997,M,내국인,ST-2371,ST-1264,일반자전거
SPB-71214,2025.12.12 6:13,2169,봉천역 2번출구,0,2025.12.12 6:22,2111,서울대입구역 1번출구,0,8,950.0,1998,\N,내국인,ST-1264,ST-965,일반자전거
SPB-73038,2025.12.12 6:19,2111,서울대입구역 1번출구,0,2025.12.12 6:29,2111,서울대입구역 1번출구,0,9,584.89,\N,\N,\N,ST-965,ST-965,일반자전거
SPB-31705,2025.12.12 6:30,2145,은천초등학교 육교,0,2025.12.12 6:35,2195,은천교회,0,5,737.98,1995,\N,내국인,ST-725,ST-2379,일반자전거
SPB-65218,2025.12.12 6:26,2187,현대시장사거리,0,2025.12.12 6:47,2104,사당역 5번출구,0,21,3301.12,1989,M,내국인,ST-2371,ST-712,일반자전거
SPB-69566,2025.12.12 6:41,2179,양녕로 입구,0,2025.12.12 6:50,2102,봉림교 교통섬,0,9,1632.77,\N,\N,\N,ST-1548,ST-702,일반자전거
SPB-73679,2025.12.12 6:46,2185,대학동 고시촌,0,2025.12.12 6:55,2140,신림1교 교차로,0,8,1592.68,1995,M,내국인,ST-1757,ST-724,일반자전거
SPB-74850,2025.12.12 7:04,2102,봉림교 교통섬,0,2025.12.12 7:11,2137,KT&G 관악지점,0,7,615.5,2002,M,내국인,ST-702,ST-723,일반자전거
SPB-53535,2025.12.12 7:09,2164,관악우체국,0,2025.12.12 7:11,2109,은천로입구 가로공원,0,1,503.96,1998,\N,내국인,ST-1259,ST-882,일반자전거
