대여소_번호,대여소_ID,대여소명,자치구,Capa,일평균_순유입량,순유입량_표준편차,n_days,t_statistic,p_value_two_sided,net_flow_group,반납_우세_비율(%),대여_우세_비율(%),매핑상태
1641,ST-970,한내근린공원 남측,노원구,15,6.26,18.46,304,5.912612651476623,9.069898406228353e-09,+_순유입/과적,56.76,34.12,매핑완료
5330,ST-3280,구립수락노인복지관,노원구,15,6.26,17.1,304,6.382855529020962,6.508587832110326e-10,+_순유입/과적,62.5,32.77,매핑완료
5314,ST-3122,월계1동주민센터 앞,노원구,6,6.25,17.27,304,6.309928986017189,9.887526543337011e-10,+_순유입/과적,64.19,30.74,매핑완료
1702,ST-613,녹천역 1번출구 앞,도봉구,10,6.24,16.37,304,6.646189226070569,1.3975106192426995e-10,+_순유입/과적,62.84,28.38,매핑완료
745,ST-1016,강서초등학교,양천구,10,6.23,14.7,304,7.3893715423832385,1.4444364312759647e-12,+_순유입/과적,62.5,29.39,매핑완료
1808,ST-622,에이스하이엔드타워8차 앞,금천구,20,6.23,21.67,304,5.012633210569155,9.148996384645144e-07,+_순유입/과적,67.57,23.65,매핑완료
1674,ST-1291,서울북부고용센터앞,노원구,15,6.21,23.26,304,4.654989241511192,4.851948695850978e-06,+_순유입/과적,57.09,38.18,매핑완료
1750,ST-2095,창포원 남쪽 입구,도봉구,12,6.18,15.43,304,6.983278151932953,1.830437401153509e-11,+_순유입/과적,63.51,30.07,매핑완료
4824,ST-2922,상봉신협 앞,중랑구,7,6.18,27.82,304,3.873184107991569,0.00013165341922890243,+_순유입/과적,55.07,42.57,매핑완료
4349,ST-3361,삼성화재서초타워,서초구,6,6.17,20.21,304,5.32298990235447,1.9905208172164907e-07,+_순유입/과적,54.37,41.26,매핑완료
2054,ST-700,삼익아파트,동작구,10,6.14,22.15,304,4.8331628917995015,2.1390609139539564e-06,+_순유입/과적,59.93,35.69,매핑완료
2523,ST-1908,뉴코아 킴스클럽 앞,서초구,10,6.13,18.46,304,5.789826765743083,1.7606129518008995e-08,+_순유입/과적,60.14,34.8,매핑완료
5783,ST-3384,성내5교 2,송파구,7,6.09,17.59,304,6.036542254954567,4.595322179404636e-09,+_순유입/과적,58.82,25.0,매핑완료
844,ST-1446,이촌2동 동원베네스트 아파트 앞,용산구,15,6.08,20.46,304,5.1812523121656495,4.029990962186191e-07,+_순유입/과적,62.16,32.77,매핑완료
1455,ST-1375,상봉역 2번 출구,중랑구,10,6.08,37.22,304,2.8481575042157226,0.0046980782412252235,+_순유입/과적,52.36,44.59,매핑완료
642,ST-409,신답역 사거리,동대문구,9,6.05,26.02,304,4.054010547028605,6.406616698260462e-05,+_순유입/과적,57.43,38.85,매핑완료
594,ST-967,중랑물재생센터(서울새활용플라자),성동구,15,6.03,19.2,304,5.475866797822973,9.15071813630518e-08,+_순유입/과적,65.2,30.07,매핑완료
576,ST-387,광나루역 3번 출구,광진구,10,6.01,24.12,304,4.344441567276857,1.9073732190246216e-05,+_순유입/과적,58.11,37.16,매핑완료
2359,ST-958,"국립국악중,고교 정문 맞은편",강남구,10,6.01,18.07,304,5.79900003335461,1.6760968213166945e-08,+_순유입/과적,58.11,37.16,매핑완료
282,ST-1541,신한은행 대림동지점,영등포구,10,5.95,16.51,304,6.283573280210057,1.1490719872392897e-09,+_순유입/과적,62.16,31.08,매핑완료
672,ST-2272,대광고등학교,동대문구,17,5.95,15.42,304,6.727742857086125,8.60141017168268e-11,+_순유입/과적,62.84,31.76,매핑완료
1812,ST-624,갑을그레이트밸리 앞,금천구,10,5.92,14.23,304,7.253599928534305,3.412558118322221e-12,+_순유입/과적,63.85,28.04,매핑완료
411,ST-90,DMC홍보관,마포구,10,5.91,24.81,304,4.153340226735249,4.26526930393289e-05,+_순유입/과적,56.08,37.5,매핑완료
2247,ST-771,섬들근린공원,서초구,30,5.91,19.48,304,5.2897521060216395,2.351663994944508e-07,+_순유입/과적,57.77,36.82,매핑완료
4481,ST-2592,올림픽공원 북2문 B,송파구,25,5.85,24.82,304,4.109517940324406,5.108784959090924e-05,+_순유입/과적,58.11,37.5,매핑완료
178,ST-349,증산3교 앞,서대문구,10,5.82,24.87,304,4.080223860298628,5.7588394983821866e-05,+_순유입/과적,55.07,40.88,매핑완료
4959,ST-3336,암사역사공원역 3번출구,강동구,10,5.79,11.79,304,8.562519044308907,5.65633817579372e-16,+_순유입/과적,62.16,26.01,매핑완료
1458,ST-1451,상봉터미널2,중랑구,9,5.78,27.81,304,3.6237951662948724,0.0003403465920560476,+_순유입/과적,56.08,41.89,매핑완료
1018,ST-830,둔촌 주공 GS 맞은편,강동구,15,5.77,29.1,304,3.4571610864920532,0.000623996339427391,+_순유입/과적,60.14,37.5,매핑완료
2824,ST-1964,미래사랑어린이공원 앞,구로구,10,5.77,30.01,304,3.3523288109603047,0.0009030072350382101,+_순유입/과적,58.11,37.84,매핑완료
119,ST-21,서강나루 공원,마포구,10,5.73,25.24,304,3.958239452692245,9.412954888977752e-05,+_순유입/과적,56.42,39.86,매핑완료
2080,ST-2353,대방지하보도(대방동경남아너스빌아파트),동작구,15,5.71,17.43,304,5.711833153784796,2.6686246320109375e-08,+_순유입/과적,58.45,34.8,매핑완료
816,ST-435,신용산역 6번출구 앞,용산구,25,5.7,23.73,304,4.18806978140444,3.692871348911447e-05,+_순유입/과적,59.12,37.5,매핑완료
1448,ST-1099,코스트코 상봉점,중랑구,15,5.7,25.08,304,3.9626354032187945,9.249672719602187e-05,+_순유입/과적,56.76,40.2,매핑완료
4560,ST-2811,양평동성원아파트,영등포구,10,5.7,19.21,304,5.173497965264308,4.1867699809673837e-07,+_순유입/과적,65.54,30.74,매핑완료
1752,ST-2097,창동 주공 4단지 입구 옆,도봉구,6,5.69,15.83,304,6.267121917560691,1.2617759868908906e-09,+_순유입/과적,64.19,27.36,매핑완료
2344,ST-779,리엔파크 2단지 앞,강남구,10,5.69,15.09,304,6.574455928097134,2.134315874484256e-10,+_순유입/과적,61.15,30.74,매핑완료
243,ST-292,이앤씨드림타워 앞,영등포구,15,5.68,29.49,304,3.35822936579329,0.0008846309531948145,+_순유입/과적,55.74,40.88,매핑완료
1180,ST-1517,마곡엠밸리 15단지(1502동) 건너편,강서구,15,5.68,33.61,304,2.9465689972402296,0.003462591111316428,+_순유입/과적,58.11,39.86,매핑완료
5857,ST-3102,U레지던스 앞,영등포구,15,5.66,27.68,304,3.565226592549164,0.0004222656174029909,+_순유입/과적,55.74,37.5,매핑완료
362,ST-176,청계8가 사거리 A,종로구,10,5.65,26.93,304,3.658043673376132,0.0002996283378730092,+_순유입/과적,55.74,41.89,매핑완료
3788,ST-2493,정곡나들목,강서구,15,5.65,14.28,304,6.8985375436988265,3.0713462433560306e-11,+_순유입/과적,57.09,28.04,매핑완료
1719,ST-1135,신도봉사거리 버스정류장,도봉구,10,5.6,15.42,304,6.331993277257529,8.715699925741081e-10,+_순유입/과적,58.78,34.8,매핑완료
4107,ST-2500,장안동근린공원 입구,동대문구,10,5.59,16.35,304,5.961160879362047,6.95772191770419e-09,+_순유입/과적,58.11,33.78,매핑완료
2531,ST-1916,멤피스아파트 앞,서초구,20,5.58,20.97,304,4.639514755356598,5.2036724898421755e-06,+_순유입/과적,55.74,39.86,매핑완료
2245,ST-770,양재초등학교 맞은편,서초구,20,5.57,15.83,304,6.13495062931688,2.6584540319533986e-09,+_순유입/과적,59.8,32.77,매핑완료
1684,ST-1474,태릉입구역 5번출구,노원구,20,5.53,35.09,304,2.7477584676865123,0.006359978088162722,+_순유입/과적,53.38,43.92,매핑완료
1171,ST-1508,염창동 새마을금고 건너편,강서구,8,5.52,20.37,304,4.724815349699464,3.5300091287299283e-06,+_순유입/과적,58.11,35.47,매핑완료
3009,ST-2167,홍대입구역 사거리,마포구,10,5.52,19.53,304,4.928033214202666,1.3694807180417307e-06,+_순유입/과적,62.84,31.76,매핑완료
6061,ST-3381,충무아트센터,중구,10,5.5,20.46,304,4.686988111334058,4.195782157910454e-06,+_순유입/과적,59.5,38.02,매핑완료
4025,ST-2715,한천교 동편,노원구,10,5.49,15.97,304,5.993827226058435,5.815731998186879e-09,+_순유입/과적,49.66,27.03,매핑완료
559,ST-360,왕십리역 4번 출구 건너편,성동구,13,5.48,20.37,304,4.690577557310338,4.127747058990058e-06,+_순유입/과적,55.41,39.19,매핑완료
2277,ST-1169,길마중4교 하부,서초구,10,5.48,17.76,304,5.3799022996853365,1.493395018900258e-07,+_순유입/과적,62.16,33.78,매핑완료
4798,ST-2903,황학동롯데캐슬,중구,10,5.47,22.87,304,4.170210270427194,3.9773968856484325e-05,+_순유입/과적,54.39,39.86,매핑완료
1479,ST-2300,면목 홈플러스 2,중랑구,10,5.46,16.18,304,5.8837053724924795,1.0612692559506784e-08,+_순유입/과적,57.43,34.8,매핑완료
1158,ST-1249,가양역 8번출구,강서구,20,5.45,39.89,304,2.382150839037019,0.017828697546053384,+_순유입/과적,53.04,43.92,매핑완료
1332,ST-578,석계역 5번출구 건너편,성북구,10,5.45,17.28,304,5.499073898679785,8.12049465930786e-08,+_순유입/과적,36.82,19.26,매핑완료
1467,ST-2288,sk신내 주유소앞(용마산로),중랑구,10,5.45,11.75,304,8.087148678228655,1.481303641480431e-14,+_순유입/과적,63.51,25.68,매핑완료
1602,ST-913,광운대역 앞,노원구,13,5.45,25.57,304,3.71622983845079,0.00024077329804588895,+_순유입/과적,57.43,39.53,매핑완료
2105,ST-704,미성동 신림체육센터,관악구,12,5.45,18.26,304,5.203942878925886,3.603232975423e-07,+_순유입/과적,59.12,35.47,매핑완료
3671,ST-2742,둔촌동역교차로,강동구,10,5.44,23.37,304,4.058606804084085,6.288236492261503e-05,+_순유입/과적,46.96,33.78,매핑완료
548,ST-258,자양나들목,광진구,20,5.43,36.41,304,2.600255013834206,0.009772040991308682,+_순유입/과적,51.01,44.59,매핑완료
108,ST-10,서교동 사거리,마포구,10,5.42,16.59,304,5.696258535018795,2.8982493743438544e-08,+_순유입/과적,61.82,31.42,매핑완료
1020,ST-503,강동경찰서,강동구,15,5.42,29.76,304,3.175434445428824,0.0016501622791688518,+_순유입/과적,54.73,40.88,매핑완료
1322,ST-565,래미안라센트아파트 103동 앞,성북구,10,5.42,18.51,304,5.105398654563036,5.842719635184807e-07,+_순유입/과적,60.14,33.45,매핑완료
1362,ST-1454,보문역6번출구 앞,성북구,12,5.41,12.22,304,7.719032171703779,1.71508832206334e-13,+_순유입/과적,64.6,32.74,매핑완료
2530,ST-1915,삼호3차아파트 앞,서초구,15,5.41,16.29,304,5.790458756182947,1.75465921521114e-08,+_순유입/과적,59.46,33.78,매핑완료
3606,ST-2673,신사동주민센터 옆,강남구,10,5.41,13.12,304,7.189525391632636,5.1012886717817185e-12,+_순유입/과적,63.18,29.05,매핑완료
3882,ST-2891,자양2동 주민센터,광진구,3,5.39,31.15,304,3.0169457856416346,0.002769869257912843,+_순유입/과적,57.09,37.84,매핑완료
4216,ST-2874,망원정 앞,마포구,10,5.38,15.46,304,6.067497106403318,3.871283121362282e-09,+_순유입/과적,61.82,33.11,매핑완료
4518,ST-2768,청기와빌딩,양천구,10,5.38,16.8,304,5.583541980059244,5.2404875955263073e-08,+_순유입/과적,56.08,33.78,매핑완료
636,ST-403,세종대왕기념관 교차로,동대문구,9,5.37,14.77,304,6.3391434872886725,8.366017235084213e-10,+_순유입/과적,64.19,29.05,매핑완료
2812,ST-1952,항동프라자,구로구,15,5.35,12.47,304,7.480387922355285,8.069312464573757e-13,+_순유입/과적,62.84,25.0,매핑완료
848,ST-2172,삼각지12번 출구,용산구,10,5.34,15.98,304,5.826413106009311,1.4464472688899473e-08,+_순유입/과적,61.15,30.07,매핑완료
3975,ST-3029,현대시티아울렛 가산,금천구,10,5.33,24.67,304,3.7669933310209633,0.00019850296462394404,+_순유입/과적,52.7,41.22,매핑완료
648,ST-1300,장안동위더스빌옆,동대문구,15,5.32,32.04,304,2.895048986221771,0.004066489072040004,+_순유입/과적,55.41,39.53,매핑완료
2411,ST-1703,세곡동 성당,강남구,15,5.31,16.35,304,5.662569636746416,3.46278445013392e-08,+_순유입/과적,58.45,36.82,매핑완료
4062,ST-2724,평화도봉공원 주변,도봉구,9,5.31,17.85,304,5.186723448784532,3.922815452849861e-07,+_순유입/과적,56.42,35.47,매핑완료
2538,ST-1923,사평리근린공원,서초구,10,5.3,17.76,304,5.203190180352606,3.6166588201127573e-07,+_순유입/과적,57.09,37.84,매핑완료
2503,ST-1554,반포1동 서초빌딩 앞,서초구,10,5.28,17.89,304,5.145888523620963,4.794446746529263e-07,+_순유입/과적,59.46,34.12,매핑완료
4420,ST-3039,성북구 한예종 캠퍼스 별관,성북구,6,5.28,13.49,304,6.824310280769387,4.815672161607119e-11,+_순유입/과적,61.15,29.73,매핑완료
958,ST-1479,본 서부병원 버스정류장(은평 세무서 방면),은평구,13,5.26,19.13,304,4.794105267752002,2.5650448651885504e-06,+_순유입/과적,56.76,38.18,매핑완료
1826,ST-634,한신코아 앞,금천구,10,5.26,12.65,304,7.249899902932472,3.4929365580941956e-12,+_순유입/과적,56.08,33.11,매핑완료
1226,ST-894,잠실4동 주민센터 옆,송파구,10,5.24,28.54,304,3.201209595536529,0.0015138441048835884,+_순유입/과적,58.11,39.53,매핑완료
2179,ST-1548,양녕로 입구,관악구,7,5.24,19.03,304,4.800973297772598,2.4846335356903785e-06,+_순유입/과적,52.03,39.86,매핑완료
400,ST-110,상암한화오벨리스크 1차 앞,마포구,14,5.22,26.79,304,3.3973053356151275,0.0007714586839047802,+_순유입/과적,52.36,43.92,매핑완료
756,ST-1497,목동주차장,양천구,15,5.22,23.37,304,3.89447197009539,0.00012111641931896196,+_순유입/과적,56.42,37.16,매핑완료
2902,ST-2068,공릉풍림아파트 108동,노원구,12,5.17,29.06,304,3.1019280850798743,0.00210371872708753,+_순유입/과적,53.72,42.91,매핑완료
4708,ST-2472,조계사앞사거리,종로구,6,5.17,19.08,304,4.724425060399431,3.5363274068320816e-06,+_순유입/과적,55.74,37.5,매핑완료
4247,ST-3020,서울서부지방법원등기국앞,마포구,10,5.16,13.65,304,6.591038402540623,1.9358488827429022e-10,+_순유입/과적,59.46,28.72,매핑완료
1038,ST-1055,강일 다솜 어린이 공원,강동구,10,5.15,11.17,304,8.038793038221835,2.051769999121459e-14,+_순유입/과적,61.49,26.01,매핑완료
1203,ST-737,밀리아나2빌딩 앞,송파구,20,5.15,20.43,304,4.395169761964654,1.5330412386285453e-05,+_순유입/과적,55.41,37.5,매핑완료
4345,ST-3310,반포역 4번출구,서초구,6,5.15,14.86,304,6.042618993064461,4.443453784566545e-09,+_순유입/과적,56.76,33.11,매핑완료
2215,ST-928,반포종합운동장 입구,서초구,10,5.13,13.08,304,6.83827265454546,4.4261586388526374e-11,+_순유입/과적,61.15,28.72,매핑완료
4565,ST-2815,영등포 신세계백화점,영등포구,10,5.09,30.32,304,2.9270178921664947,0.0036813805761977477,+_순유입/과적,58.11,35.14,매핑완료
2271,ST-1163,내방역 8번출구 앞,서초구,8,5.08,15.14,304,5.850252743246136,1.2719357536695973e-08,+_순유입/과적,58.11,32.77,매핑완료
1075,ST-1836,천동초교 삼거리,강동구,10,5.07,30.95,304,2.8561702932150204,0.004584195181572488,+_순유입/과적,55.41,41.89,매핑완료
1469,ST-2290,먹골역 4번출구,중랑구,20,5.06,18.35,304,4.8078536576165245,2.4065188595746954e-06,+_순유입/과적,58.11,36.49,매핑완료
526,ST-242,용답토속공원 앞,성동구,10,5.05,19.45,304,4.5269798796669205,8.608487555129729e-06,+_순유입/과적,54.39,38.51,매핑완료
2615,ST-1707,테라타워2,송파구,15,5.05,29.26,304,3.0092193663541216,0.0028391651402391847,+_순유입/과적,57.09,39.19,매핑완료
194,ST-350,증산교 앞,서대문구,10,5.03,23.03,304,3.80812187338421,0.00016949981412393175,+_순유입/과적,51.01,43.58,매핑완료
1002,ST-486,해공공원(천호동),강동구,10,5.0,28.52,304,3.0567313769569946,0.002436997561049903,+_순유입/과적,53.04,43.58,매핑완료
2244,ST-769,교육개발원입구 교차로,서초구,20,5.0,20.13,304,4.33074907455606,2.0225321527290524e-05,+_순유입/과적,55.74,38.85,매핑완료
722,ST-993,경서농협 버스정류장(우리은행신정동지점방향),양천구,10,4.98,23.81,304,3.64675627699833,0.0003125123556100245,+_순유입/과적,57.09,36.49,매핑완료
1381,ST-2223,석계역 4번출구 뒤,성북구,18,4.95,26.65,304,3.238506532161552,0.00133496512447619,+_순유입/과적,57.77,38.51,매핑완료
4828,ST-2952,신내동 한살림 중랑지구 앞,중랑구,5,4.94,21.22,304,4.058993549687263,6.278371042277791e-05,+_순유입/과적,55.07,39.53,매핑완료
930,ST-478,구 서부경찰서 건너편,은평구,7,4.89,15.84,304,5.382579756038862,1.473257857285656e-07,+_순유입/과적,56.76,36.15,매핑완료
3984,ST-2999,가산롯데아이티캐슬,금천구,5,4.88,25.17,304,3.3804412943152147,0.000818534316613307,+_순유입/과적,56.76,35.14,매핑완료
2016,ST-688,신대방삼거리역 3번출구쪽,동작구,10,4.84,19.45,304,4.338729231205524,1.9546318240704204e-05,+_순유입/과적,55.41,37.84,매핑완료
4397,ST-3321,마장축산물시장 북문 건너편,성동구,14,4.84,16.7,304,5.05319063155374,7.526037176061844e-07,+_순유입/과적,59.8,35.47,매핑완료
1732,ST-1464,방학역사거리,도봉구,10,4.83,13.66,304,6.1650020197076,2.2463875001239896e-09,+_순유입/과적,56.76,35.14,매핑완료
3509,ST-1194,세종사이버대학교,광진구,20,4.82,31.93,304,2.631994100578271,0.008923278920474656,+_순유입/과적,55.41,41.22,매핑완료
4140,ST-3333,신설동역 4번출구,동대문구,7,4.82,18.69,304,4.496499284722536,9.849325121224725e-06,+_순유입/과적,58.78,35.47,매핑완료
791,ST-2016,현대하이페리온,양천구,15,4.8,26.95,304,3.1054122343592185,0.002079856204063436,+_순유입/과적,55.41,40.88,매핑완료
1956,ST-1218,동아1차APT105동 버스정류장(신도림중학교 방면),구로구,15,4.8,23.43,304,3.5719530395211665,0.00041199406093779816,+_순유입/과적,58.45,36.49,매핑완료
3958,ST-2638,롯데캐슬2차 마을버스 정류장(18804) 뒤편,금천구,10,4.79,14.37,304,5.811865258054232,1.5642026539976946e-08,+_순유입/과적,59.12,31.42,매핑완료
552,ST-378,대림아크로리버 앞,광진구,9,4.78,17.24,304,4.834231310933742,2.128425980494292e-06,+_순유입/과적,58.78,34.12,매핑완료
148,ST-206,용강동 주민센터 앞,마포구,11,4.77,20.39,304,4.078851978555961,5.7911352061477534e-05,+_순유입/과적,54.73,40.54,매핑완료
1201,ST-838,가락시장역 3번 출구,송파구,15,4.77,26.2,304,3.174343200105193,0.0016561766679059839,+_순유입/과적,55.41,39.53,매핑완료
2090,ST-2363,기아자동차 사당점 앞,동작구,15,4.76,21.09,304,3.9352032188247716,0.00010314297811548514,+_순유입/과적,55.07,38.85,매핑완료
177,ST-345,북가좌 초등학교,서대문구,8,4.73,16.21,304,5.087622949524341,6.370151356768273e-07,+_순유입/과적,59.12,34.46,매핑완료
1198,ST-1715,LG 사이언스파크,강서구,31,4.72,35.7,304,2.3052104216820144,0.021830281199668126,+_순유입/과적,55.41,39.53,매핑완료
1725,ST-1295,창1동주민센터,도봉구,10,4.72,12.96,304,6.35000093009629,7.861169891650127e-10,+_순유입/과적,59.12,27.7,매핑완료
850,ST-2174,KCC용산월츠타워,용산구,15,4.71,15.7,304,5.230678732248809,3.156482896065605e-07,+_순유입/과적,62.84,30.41,매핑완료
114,ST-20,홍대입구역 8번출구 앞,마포구,15,4.7,25.82,304,3.173791639758508,0.0016592242933989023,+_순유입/과적,58.45,37.16,매핑완료
4604,ST-2437,원효로다목적체육관 앞,용산구,15,4.69,15.41,304,5.306485670397342,2.1625432877293307e-07,+_순유입/과적,55.74,33.78,매핑완료
628,ST-396,휘봉고등학교 앞,동대문구,15,4.68,15.87,304,5.141687978770095,4.894091250578272e-07,+_순유입/과적,59.8,34.8,매핑완료
409,ST-86,누리꿈스퀘어 옆,마포구,30,4.66,31.93,304,2.5446250018038885,0.011435492634227513,+_순유입/과적,54.73,37.16,매핑완료
3201,ST-1972,당산skv1센터,영등포구,9,4.66,22.32,304,3.640227433136119,0.00032020082824506187,+_순유입/과적,53.04,39.19,매핑완료
3551,ST-2333,성동도로사업소,성동구,10,4.65,14.75,304,5.496645447447901,8.222775004380105e-08,+_순유입/과적,53.04,38.85,매핑완료
4677,ST-2825,백련산 SK뷰 아이파크 해모로 아파트 앞,은평구,10,4.65,24.66,304,3.2877339963445475,0.0011288006069213655,+_순유입/과적,54.39,39.53,매핑완료
5309,ST-3101,월계 롯데캐슬아파트 뒤,노원구,5,4.65,18.17,304,4.462053954312413,1.1458153799831943e-05,+_순유입/과적,56.76,37.84,매핑완료
614,ST-273,용두동 사거리,동대문구,23,4.64,25.06,304,3.2282986589032285,0.0013818686375676572,+_순유입/과적,55.07,41.55,매핑완료
1338,ST-1202,용문2교 옆,성북구,15,4.64,21.34,304,3.7910573754505577,0.0001810104053998853,+_순유입/과적,56.42,37.84,매핑완료
4929,ST-3254,파스쿠찌 청담사거리점 앞,강남구,6,4.63,12.55,304,6.432415014691098,4.888980505600484e-10,+_순유입/과적,58.11,32.09,매핑완료
4116,ST-2505,이문e편한세상아파트 앞,동대문구,10,4.61,15.23,304,5.277616317720947,2.498768670139262e-07,+_순유입/과적,55.74,35.14,매핑완료
1770,ST-2115,도봉한신아파트 주변,도봉구,15,4.6,17.01,304,4.715093507416131,3.690679142725118e-06,+_순유입/과적,53.72,41.89,매핑완료
2140,ST-724,신림1교 교차로,관악구,20,4.59,27.54,304,2.905932629027116,0.003931437708270407,+_순유입/과적,54.73,40.54,매핑완료
1232,ST-550,잠실주공 521동 건너편,송파구,10,4.58,23.81,304,3.3538441262354115,0.0008982544088413491,+_순유입/과적,60.14,35.14,매핑완료
5322,ST-3218,노원성당 앞,노원구,5,4.57,13.82,304,5.765605838489401,2.0042564710783495e-08,+_순유입/과적,58.45,30.74,매핑완료
488,ST-2147,푸르메병원,마포구,10,4.56,21.02,304,3.7824127844996145,0.00018711958205009816,+_순유입/과적,54.73,41.22,매핑완료
5098,ST-3261,LG사이언스파크 W4동,강서구,20,4.55,16.22,304,4.890996348485837,1.6312246513031418e-06,+_순유입/과적,60.47,24.66,매핑완료
2909,ST-2075,석계역 3번 출구,노원구,13,4.54,25.71,304,3.0788644424231286,0.002268150932280592,+_순유입/과적,55.07,40.88,매핑완료
1858,ST-1648,500번·507번 버스 종점 앞,금천구,10,4.52,11.37,304,6.931301046544888,2.5156359630540522e-11,+_순유입/과적,59.17,28.72,매핑완료
4399,ST-3326,더리브 세종타워 앞,성동구,7,4.52,24.61,304,3.202311779732441,0.0015082542108016766,+_순유입/과적,52.03,38.85,매핑완료
544,ST-256,광남중학교,광진구,20,4.51,18.45,304,4.262034522573104,2.708275935838791e-05,+_순유입/과적,55.41,37.84,매핑완료
1833,ST-639,독산역 1번출구 A,금천구,10,4.51,16.69,304,4.711476149878595,3.7522421406380227e-06,+_순유입/과적,60.47,32.77,매핑완료
551,ST-377,구의삼성쉐르빌 앞,광진구,13,4.49,24.95,304,3.137708417875371,0.001870245352329553,+_순유입/과적,53.38,37.84,매핑완료
788,ST-2014,양천구청역 2번출구 옆,양천구,15,4.49,37.62,304,2.0809629193511565,0.03827694853919073,+_순유입/과적,51.35,44.26,매핑완료
4918,ST-3185,매봉역 1번출구,강남구,5,4.49,14.18,304,5.520862131593125,7.25653466126272e-08,+_순유입/과적,61.15,31.42,매핑완료
1339,ST-1203,삼성전자서비스 성북센터,성북구,9,4.48,16.57,304,4.714029515283578,3.708685240225753e-06,+_순유입/과적,57.43,34.46,매핑완료
1416,ST-850,상봉역 3번출구,중랑구,8,4.48,24.08,304,3.2438317719372463,0.0013110865730952684,+_순유입/과적,53.38,42.23,매핑완료
1403,ST-566,중화빌딩 앞 (동부시장),중랑구,15,4.46,18.98,304,4.0970894179539314,5.3755550599537734e-05,+_순유입/과적,58.78,35.14,매핑완료
1988,ST-1523,고척LIGA아파트 앞,구로구,20,4.46,34.39,304,2.261202592403769,0.02445561099826188,+_순유입/과적,49.66,46.62,매핑완료
4139,ST-3328,조일빌딩 앞,동대문구,7,4.45,18.44,304,4.207613947669413,3.403788002646638e-05,+_순유입/과적,57.43,38.18,매핑완료
4483,ST-2593,잠실나들목4,송파구,10,4.45,22.59,304,3.4346348470572816,0.0006760924125784326,+_순유입/과적,56.76,41.55,매핑완료
4868,ST-2833,석촌호수 서호 남단,송파구,10,4.45,28.74,304,2.699666012352958,0.00733079933947747,+_순유입/과적,55.74,40.88,매핑완료
4610,ST-2442,한남나인원 105동 앞,용산구,10,4.43,12.47,304,6.194040840380171,1.9079055070470127e-09,+_순유입/과적,55.74,27.36,매핑완료
1212,ST-839,송파역 2번 출구앞,송파구,10,4.42,21.49,304,3.5861020624383024,0.0003911485984801899,+_순유입/과적,50.0,44.59,매핑완료
3865,ST-2545,이튼타워리버 2차,광진구,8,4.41,20.07,304,3.8311398786276776,0.00015506605234210288,+_순유입/과적,57.77,36.49,매핑완료
1368,ST-1460,성신여대입구 교차로,성북구,10,4.39,16.17,304,4.733597121123947,3.390685946847651e-06,+_순유입/과적,57.43,36.15,매핑완료
3699,ST-3087,상일파출소 옆,강동구,15,4.39,22.44,304,3.410974396104021,0.0007351683446610596,+_순유입/과적,51.35,41.22,매핑완료
2003,ST-877,사육신공원앞,동작구,10,4.38,15.93,304,4.793967952971287,2.566677875592293e-06,+_순유입/과적,58.45,34.8,매핑완료
4360,ST-2467,르노삼성자동차 성수사업소 앞,성동구,15,4.38,18.53,304,4.121311899127502,4.867332103391677e-05,+_순유입/과적,56.76,35.47,매핑완료
2820,ST-1960,신세기아파트 앞,구로구,10,4.34,17.03,304,4.443363808565243,1.243368477341041e-05,+_순유입/과적,56.42,37.16,매핑완료
4175,ST-2803,대방역2번출구,동작구,10,4.33,14.84,304,5.0873402764234825,6.378900301600765e-07,+_순유입/과적,56.42,37.84,매핑완료
1169,ST-1506,염창역 1번 출구,강서구,8,4.31,28.21,304,2.6638574188812907,0.008138349983269809,+_순유입/과적,50.34,43.92,매핑완료
1263,ST-1082,장지공영차고지,송파구,10,4.31,11.65,304,6.450422127608688,4.4044893297930005e-10,+_순유입/과적,58.78,32.09,매핑완료
3523,ST-1429,건국대학교 과학관(이과대) 앞,광진구,10,4.31,14.44,304,5.204114805169059,3.6001731248562925e-07,+_순유입/과적,49.66,30.74,매핑완료
231,ST-280,남부고용노동지청 남측,영등포구,10,4.3,20.8,304,3.604474126389403,0.0003655573959277811,+_순유입/과적,55.74,37.84,매핑완료
1967,ST-1229,참새공원(백곡경노당),구로구,10,4.3,14.17,304,5.290971194700042,2.3373602400325692e-07,+_순유입/과적,52.7,40.2,매핑완료
3653,ST-2567,강동리버스트4단지아파트 404동 앞,강동구,10,4.3,10.59,304,7.079609237856429,1.0110154441959197e-11,+_순유입/과적,61.82,26.69,매핑완료
663,ST-1671,외대앞역 3번출구,동대문구,10,4.29,24.19,304,3.0921333555666792,0.002172159973098608,+_순유입/과적,53.72,41.55,매핑완료
1824,ST-632,독산근린공원 입구,금천구,25,4.29,25.76,304,2.9036764701536475,0.003959092574395801,+_순유입/과적,53.04,42.23,매핑완료
5775,ST-3242,가락시장역 5번출구,송파구,10,4.27,17.88,304,4.163869908035498,4.0833458187388136e-05,+_순유입/과적,58.78,33.78,매핑완료
577,ST-388,광진청소년수련관,광진구,10,4.23,20.34,304,3.6259867317948973,0.00033759252164655224,+_순유입/과적,60.14,36.15,매핑완료
805,ST-326,문배어린이공원 앞,용산구,9,4.22,18.56,304,3.9643434357201817,9.18695809081515e-05,+_순유입/과적,55.07,39.53,매핑완료
